100.0,600.0,1100.0,1600.0,2100.0,2600.0,3100.0,3600.0,4100.0,4600.0,5100.0,5600.0,6100.0,6600.0,7100.0,7600.0,8100.0,8600.0,9100.0,9600.0
0.5795,0.7379,0.7527,0.7824,0.7856,0.7833,0.8045,0.825,0.843,0.8583000000000001,0.8723,0.8858,0.8996,0.9146,0.9244,0.9379,0.948,0.9638,0.9795,0.9904
0.5795,0.7066,0.7499,0.7648,0.781,0.7961,0.8075,0.8228,0.8339,0.8488,0.8605,0.8769,0.8929,0.9072,0.9203,0.9348,0.9485,0.9616,0.9768,0.9904
