100.0,300.0,500.0,700.0,900.0,1100.0,1300.0,1500.0,1700.0,1900.0,2100.0,2300.0,2500.0,2700.0,2900.0,3100.0,3300.0,3500.0,3700.0,3900.0,4100.0,4300.0,4500.0,4700.0,4900.0,5100.0,5300.0,5500.0,5700.0,5900.0,6100.0,6300.0,6500.0,6700.0,6900.0,7100.0,7300.0,7500.0,7700.0,7900.0,8100.0,8300.0,8500.0,8700.0,8900.0,9100.0,9300.0,9500.0,9700.0,9900.0
0.1279,0.16300000000000003,0.1886,0.21609999999999996,0.2299,0.24650000000000005,0.28369999999999995,0.3103,0.33609999999999995,0.35550000000000004,0.37429999999999997,0.394,0.41979999999999995,0.4405,0.4625,0.48329999999999995,0.5058,0.5203,0.5369999999999999,0.5546,0.5711999999999999,0.5933999999999999,0.6146,0.6341,0.6543,0.6743,0.6937,0.7123999999999999,0.7304999999999999,0.7498,0.7675,0.7863,0.8047,0.8231999999999999,0.8392999999999999,0.8582,0.8771,0.8956999999999999,0.9136,0.933,0.951,0.9684,0.9859,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1279,0.16300000000000003,0.1886,0.21609999999999996,0.2299,0.24650000000000005,0.2662,0.2842,0.30210000000000004,0.3198,0.3408,0.3547,0.3721,0.39270000000000005,0.4113,0.4273,0.44789999999999996,0.46919999999999995,0.4879,0.5212,0.5447,0.5619000000000001,0.5896,0.6273,0.6451,0.6649,0.6843,0.7056,0.7234,0.7423,0.7599,0.7784,0.7957,0.8127,0.8331,0.8518,0.8705,0.8946000000000001,0.9128000000000001,0.9324,0.9496,0.9675,0.9778,0.9917,0.9917,1.0,1.0,1.0,1.0,1.0
0.1279,0.15080000000000005,0.16779999999999995,0.18589999999999995,0.21630000000000005,0.23370000000000002,0.26339999999999997,0.2874,0.3194,0.3488,0.3689,0.39280000000000004,0.4101,0.4305,0.4486,0.4699,0.48950000000000005,0.5106999999999999,0.5299,0.5473,0.5655,0.5851999999999999,0.6042000000000001,0.6218,0.6385000000000001,0.6528,0.6676,0.6866,0.7033,0.7203999999999999,0.7379,0.7516,0.7654,0.7809,0.7961,0.8112,0.8230999999999999,0.8375,0.851,0.8644000000000001,0.8776,0.8912,0.9064,0.9178999999999999,0.9314,0.9452,0.9579,0.9698,0.982,0.9942
